ProductKey,Unit Price,Margin,TotalSales
1513,269.00,54.01,3873.60
685,158.00,54.01,711.00
1385,22.99,54.02,248.292
2375,109.99,49.01,270.5754
207,579.00,54.01,2895.00
1366,32.99,54.01,329.90
1333,32.99,54.01,296.91
1341,16.00,49.00,96.00
863,50.99,54.01,764.85
3,14.52,49.03,35.7192
309,499.00,54.01,499.00
1756,64.90,49.01,454.30
2194,119.99,49.02,479.96
2297,229.99,54.01,1131.5508
1162,860.00,54.01,860.00
2035,99.99,49.01,224.9775
1300,95.00,54.01,475.00
1820,32.00,49.03,224.00
2178,445.00,54.01,2554.30
490,869.00,66.86,17380.00
2156,149.00,49.02,244.36
1897,3199.99,66.86,22399.93
214,599.00,54.01,4552.40
1089,568.00,66.86,4544.00
1864,1818.90,54.01,11459.07
2445,4.99,49.09,34.93
527,99.00,49.02,1732.50
1985,179.99,54.01,539.97
280,329.00,49.01,1579.20
1123,328.00,54.01,984.00
771,15.90,48.99,111.30
2158,1650.00,66.86,3712.50
1072,427.00,66.86,3330.60
1116,645.00,66.86,7095.00
2365,399.99,54.01,1439.964
1234,856.00,54.01,4708.00
2099,257.50,49.01,1478.05
1097,568.00,66.86,5452.80
1358,39.99,54.01,223.944
1902,129.99,49.01,116.991
1078,314.00,54.01,1727.00
1645,57.88,54.00,231.52
2346,119.99,49.02,89.9925
419,369.00,49.01,553.50
1470,129.00,49.01,206.40
2079,665.94,66.86,4794.768
1250,59.99,49.02,479.92
1288,77.99,49.01,249.568
1358,39.99,54.01,431.892
2432,29.09,49.02,95.4152
223,579.00,54.01,1100.10
2227,101.99,49.01,275.373
692,248.00,66.86,2976.00
1600,57.88,54.00,104.184
807,11.90,48.99,178.50
2368,109.99,49.01,791.928
598,109.00,49.01,2180.00
359,368.00,49.01,4968.00
1807,32.00,49.03,67.20
823,27.90,54.01,167.40
753,11.50,54.00,92.00
1838,1989.00,54.01,4892.94
1586,12.66,54.02,45.576
1560,330.00,54.01,4752.00
1929,493.00,54.01,2425.56
1807,32.00,49.03,96.00
2387,299.99,49.01,1619.946
944,129.00,54.01,670.80
2287,339.00,54.01,555.96
1534,398.00,66.86,3184.00
352,320.00,49.01,7200.00
2396,109.99,49.01,879.92
957,231.00,66.87,2079.00
1472,239.00,54.01,1338.40
1882,2652.00,66.86,16707.60
454,269.90,49.01,809.70
1985,179.99,54.01,1214.9325
2194,119.99,49.02,599.95
1430,299.00,54.01,3348.80
1880,1599.00,49.01,6555.90
183,109.00,54.00,588.60
624,699.00,54.01,1398.00
1219,665.00,54.01,3192.00
75,37.95,54.01,280.071
1112,645.00,66.86,8385.00
1171,655.00,54.01,1965.00
1936,299.99,49.01,674.9775
999,231.00,66.87,1201.20
1601,159.99,54.01,1439.91
136,349.95,54.01,314.955
1190,165.00,49.01,660.00
198,599.00,54.01,2995.00
1012,198.00,54.01,1980.00
1430,299.00,54.01,1435.20
1439,301.00,54.01,301.00
1656,159.99,54.01,1663.896
788,11.50,54.00,28.75
1288,77.99,49.01,428.945
1392,42.99,66.87,154.764
969,196.90,54.01,1732.72
1191,160.00,49.01,208.00
2010,139.99,49.01,125.991
2473,29.99,49.01,80.973
442,269.90,49.01,539.80
2232,268.50,54.01,241.65
1091,358.00,54.01,787.60
1407,16.00,49.00,89.60
2283,101.99,49.01,418.159
2215,339.00,54.01,254.25
1003,165.00,54.01,429.00
2317,29.99,49.01,98.3672
33,255.00,66.86,1045.50
1902,129.99,49.01,350.973
1062,312.00,54.01,405.60
1489,310.00,54.01,3968.00
596,190.00,66.86,380.00
2101,877.50,54.01,6142.50
899,44.00,49.02,440.00
1412,289.00,54.01,2080.80
1028,129.00,54.01,1238.40
1808,32.00,49.03,28.80
1508,300.00,54.01,3840.00
1948,299.99,49.01,2459.918
2270,635.99,66.86,2543.96
1891,999.00,49.01,4095.90
77,37.95,54.01,113.85
581,459.00,66.86,4819.50
2472,29.99,49.01,188.937
1643,57.88,54.00,225.732
1340,14.19,49.04,59.598
1906,299.99,49.01,1349.955
2063,179.99,54.01,1619.91
1545,268.00,54.01,4824.00
123,279.99,54.01,559.98
1572,57.99,54.00,463.92
1723,56.00,49.01,403.20
1643,57.88,54.00,115.76
1114,334.00,54.01,3740.80
1477,267.00,54.01,1121.40
1077,568.00,66.86,4998.40
1888,1989.00,54.01,4475.25
2115,877.50,54.01,2632.50
2036,94.99,49.01,569.94
1927,3199.99,66.86,8639.973
161,1592.20,66.86,2547.52
952,184.50,54.01,1180.80
1741,28.00,49.00,56.00
1876,999.00,49.01,4495.50
1997,179.99,54.01,147.5918
2162,149.00,49.02,1117.50
1738,28.00,49.00,39.20
2189,163.00,49.01,1141.00
1635,22.89,66.88,13.734
2154,445.00,54.01,333.75
1409,589.00,66.86,1884.80
337,329.00,54.01,888.30
2505,9.99,49.04,9.99
1290,366.55,66.86,1429.545
2039,179.99,54.01,885.5508
445,559.00,54.01,12577.50
300,219.00,49.01,876.00
1580,219.00,66.86,569.40
805,52.90,49.01,846.40
2213,29.99,49.01,179.94
693,229.00,66.86,3664.00
1537,368.00,66.86,4121.60
2074,199.99,54.01,1439.928
263,529.00,54.01,3332.70
212,269.90,49.01,1727.36
1158,1560.00,66.86,6864.00
221,599.00,54.01,479.20
685,158.00,54.01,2528.00
806,15.90,48.99,79.50
99,120.00,54.01,108.00
2439,9.99,49.04,8.991
1308,28.00,49.00,246.40
131,200.00,49.01,600.00
76,37.95,54.01,151.80
39,299.23,66.86,807.921
501,59.00,49.01,265.50
13,77.68,54.01,127.3952
2021,179.99,54.01,323.982
1273,6.95,49.06,69.50
1240,878.00,54.01,2282.80
191,66.00,49.01,313.50
571,251.00,54.01,1757.00
2272,268.50,54.01,483.30
2467,30.99,49.01,50.8236
2053,99.99,49.01,524.9475
350,399.00,49.01,1197.00
2089,257.50,49.01,1287.50
1224,1030.00,66.86,1133.00
811,16.50,54.00,74.25
1044,627.00,66.86,2445.30
1349,9.99,49.04,71.928
1139,328.00,54.01,656.00
80,40.55,54.00,283.85
1133,436.20,66.86,436.20
572,190.00,54.01,1995.00
675,219.00,66.86,2628.00
2041,99.99,49.01,674.9325
1714,70.13,54.01,420.78
2192,268.50,54.01,2148.00
1921,3199.99,66.86,2399.9925
239,579.00,54.01,2895.00
2014,199.99,54.01,539.973
1298,25.00,54.00,125.00
1963,3199.99,66.86,15743.9508
1193,566.00,54.01,5603.40
951,281.00,49.01,562.00
1358,39.99,54.01,639.84
514,69.00,66.86,69.00
548,190.00,54.01,475.00
324,500.00,54.01,2700.00
1378,22.00,54.00,352.00
1086,304.00,54.01,1216.00
1294,595.00,66.86,952.00
966,184.50,54.01,590.40
755,25.50,49.01,573.75
587,2295.00,66.86,13770.00
1548,266.00,54.01,4256.00
1795,43.00,49.02,344.00
1970,899.00,54.01,737.18
1577,219.00,66.86,1708.20
2420,25.99,49.01,63.9354
247,339.00,54.01,966.15
1196,422.00,49.01,4726.40
1927,3199.99,66.86,25599.92
2415,36.83,49.00,36.83
1736,28.00,49.00,50.40
429,599.90,54.01,1499.75
1574,59.99,54.00,431.928
123,279.99,54.01,1595.943
2427,32.89,49.01,177.606
2080,199.99,54.01,599.97
1953,493.00,54.01,2218.50
1051,338.00,54.01,1081.60
2176,1650.00,66.86,8118.00
1598,57.88,54.00,601.952
715,149.00,54.01,2011.50
1041,231.00,66.87,2102.10
1071,338.00,54.01,2636.40
2445,4.99,49.09,28.6426
1904,899.00,54.01,5394.00
1390,38.99,54.01,561.456
375,699.00,54.01,699.00
2283,101.99,49.01,669.0544
387,699.00,54.01,1747.50
2439,9.99,49.04,8.1918
59,156.00,49.01,1560.00
2254,635.99,66.86,953.985
2382,109.99,49.01,247.4775
1900,299.99,49.01,1079.964
1542,330.00,54.01,2640.00
2029,99.99,49.01,359.964
1530,266.00,54.01,3351.60
188,116.90,54.01,631.26
1388,32.99,54.01,356.292
2060,94.99,49.01,85.491
1693,6.88,54.06,49.536
1154,998.00,66.86,7784.40
1592,17.99,54.03,46.774
1837,2652.00,66.86,2174.64
365,599.00,54.01,4492.50
417,599.00,54.01,10782.00
1005,268.00,66.86,2572.80
1081,568.00,66.86,1817.60
1421,290.00,54.01,464.00
1329,16.99,54.03,30.582
656,158.00,54.01,2528.00
1482,239.00,54.01,1338.40
1495,230.00,54.01,2254.00
1773,43.00,49.02,232.20
2506,4.74,48.94,17.064
1322,32.99,54.01,534.438
1625,219.00,66.86,1533.00
1411,268.00,54.01,482.40
2473,29.99,49.01,221.3262
1152,1000.00,66.86,5000.00
2401,299.99,49.01,1574.9475
2336,268.50,54.01,604.125
1525,402.00,66.86,1125.60
1853,1989.90,54.01,5372.73
477,619.00,66.86,11142.00
2013,665.94,66.86,2663.76
892,59.99,49.02,599.90
2106,877.50,54.01,1579.50
1779,43.00,49.02,116.10
2469,30.99,49.01,27.891
2230,635.99,66.86,5087.92
780,19.95,54.03,79.80
1697,5.39,48.97,24.255
914,95.90,54.01,1918.00
1441,200.00,54.01,1680.00
1915,3199.99,66.86,25919.919
785,9.50,54.00,47.50
2007,665.94,66.86,2397.384
328,259.00,49.01,1968.40
23,134.00,54.01,109.88
1297,25.00,54.00,400.00
1845,1599.00,49.01,7995.00
1355,32.99,54.01,230.93
7,21.57,49.00,38.826
2313,229.99,54.01,1241.946
1931,279.99,49.01,209.9925
982,186.90,54.01,1196.16
968,186.90,54.01,186.90
835,52.90,49.01,52.90
128,143.40,49.01,953.61
2516,3.35,48.95,48.24
771,15.90,48.99,254.40
523,139.00,49.01,3127.50
1605,289.99,66.86,2899.90
1143,328.00,54.01,1049.60
1126,332.00,54.01,4249.60
1639,9.99,49.04,39.96
2485,400.00,54.01,1080.00
2405,459.99,54.01,2263.1508
1239,158.00,49.01,1848.60
1217,556.00,54.01,2446.40
985,231.00,66.87,2310.00
1887,2652.00,66.86,4773.60
1757,55.90,49.01,559.00
294,299.00,49.01,538.20
74,37.95,54.01,93.357
1578,219.00,66.86,219.00
663,248.00,66.86,2604.00
1240,878.00,54.01,1404.80
1615,289.99,66.86,1739.94
1059,338.00,54.01,2602.60
316,219.00,49.01,197.10
1339,35.99,54.01,194.346
2420,25.99,49.01,77.97
1410,230.00,54.01,1610.00
1546,302.00,66.86,2416.00
616,499.00,49.01,7984.00
360,380.00,49.01,760.00
314,309.00,49.01,927.00
347,586.00,54.01,9376.00
957,231.00,66.87,762.30
900,44.00,49.02,110.00
1222,431.00,49.01,1379.20
1905,493.00,54.01,1617.04
2405,459.99,54.01,459.99
979,281.00,49.01,1405.00
27,199.90,54.01,999.50
452,219.95,49.01,2639.40
2500,23.72,49.03,265.664
1431,256.00,54.01,2867.20
152,1184.97,66.86,5687.856
2406,429.99,54.01,2115.5508
1330,22.99,54.02,294.272
747,12.95,49.03,181.30
2300,79.95,49.01,262.236
1419,258.00,54.01,2064.00
1821,32.00,49.03,156.80
1374,16.00,49.00,128.00
66,25.69,49.00,21.0658
973,200.00,66.87,2080.00
963,268.00,66.86,2787.20
2095,1475.00,66.86,1327.50
1112,645.00,66.86,2838.00
1869,1818.00,54.01,11453.40
2387,299.99,49.01,245.9918
2023,99.99,49.01,409.959
70,47.95,54.01,191.80
1981,899.00,54.01,2211.54
2285,29.99,49.01,98.3672
603,229.00,49.01,1832.00
2304,268.50,54.01,483.30
2247,339.00,54.01,254.25
1111,328.00,54.01,2886.40
1545,268.00,54.01,1286.40
581,459.00,66.86,2295.00
88,149.99,66.87,1049.93
1218,638.00,54.01,6316.20
1277,52.13,49.01,333.632
2401,299.99,49.01,491.9836
1433,308.00,54.01,924.00
516,90.00,66.86,720.00
2135,745.99,54.01,559.4925
2045,179.99,54.01,737.959
1232,888.00,54.01,10389.60
94,67.40,49.02,134.80
354,382.95,49.01,1531.80
1636,12.66,54.02,50.64
591,229.00,49.01,2290.00
2128,1650.00,66.86,2706.00
1439,301.00,54.01,963.20
1094,332.00,54.01,2124.80
470,129.00,49.01,193.50
2377,459.99,54.01,754.3836
335,869.00,66.86,4692.60
641,251.00,54.01,4392.50
74,37.95,54.01,239.085
1673,5.50,49.09,5.50
1630,22.89,66.88,103.005
1095,358.00,54.01,3723.20
1421,290.00,54.01,2088.00
2086,877.50,54.01,2369.25
1848,1989.90,54.01,17909.10
1395,16.99,54.03,54.368
548,190.00,54.01,2660.00
1885,1599.00,49.01,3198.00
1691,5.39,48.97,16.17
2383,635.99,66.86,2861.955
2428,32.89,49.01,32.89
1520,280.00,54.01,2800.00
1053,588.00,66.86,1293.60
2229,29.99,49.01,49.1836
1818,32.00,49.03,44.80
1943,279.99,49.01,559.98
2515,3.35,48.95,16.08
1093,568.00,66.86,3748.80
2039,179.99,54.01,1457.919
1589,9.99,49.04,44.955
383,599.00,54.01,5990.00
1692,6.99,49.07,6.99
744,39.90,49.02,199.50
1932,129.99,49.01,682.4475
2507,4.74,48.94,76.788
48,149.95,49.01,1079.64
173,89.90,49.02,80.91
1959,493.00,54.01,1331.10
2433,29.09,49.02,145.45
203,799.00,66.86,3795.25
1920,129.99,49.01,1039.92
2489,14.99,49.03,209.86
2195,101.99,49.01,501.7908
2265,229.99,54.01,377.1836
1288,77.99,49.01,311.96
2010,139.99,49.01,1007.928
265,360.00,49.01,3078.00
1800,32.00,49.03,112.00
148,2899.99,66.86,19284.9335
796,16.90,48.99,135.20
1163,850.00,54.01,4250.00
2169,129.90,49.01,639.108
1489,310.00,54.01,2976.00
2081,179.99,54.01,1328.3262
1953,493.00,54.01,443.70
489,819.00,66.86,10237.50
1222,431.00,49.01,3361.80
232,549.00,54.01,2745.00
323,369.00,54.01,3505.50
1061,588.00,66.86,1528.80
1023,188.50,54.01,2412.80
107,132.99,54.01,265.98
56,296.00,66.86,1480.00
482,179.00,54.01,805.50
38,299.23,66.86,2393.84
692,248.00,66.86,3100.00
1915,3199.99,66.86,17279.946
976,188.00,54.01,1128.00
2359,299.99,49.01,1799.94
1159,1520.00,66.86,11704.00
629,299.00,66.86,3737.50
218,689.00,54.01,5512.00
558,299.00,66.86,3737.50
338,1199.00,66.86,29975.00
1467,301.00,54.01,2949.80
1889,1818.00,54.01,5454.00
2089,257.50,49.01,231.75
518,869.00,66.86,13904.00
2104,257.50,49.01,1738.125
1079,358.00,54.01,2291.20
840,39.90,54.01,39.90
991,268.00,66.86,1045.20
2026,199.99,54.01,1311.9344
468,179.00,54.01,716.00
284,489.00,54.01,1858.20
2415,36.83,49.00,198.882
2359,299.99,49.01,1199.96
1279,14.99,49.03,136.409
812,12.95,49.03,226.625
2255,339.00,54.01,555.96
2095,1475.00,66.86,3628.50
2416,73.99,54.00,242.6872
1392,42.99,66.87,343.92
1343,31.00,66.87,434.00
952,184.50,54.01,1420.65
855,129.00,54.01,774.00
1538,280.00,54.01,448.00
2461,215.62,66.86,176.8084
92,149.99,66.87,299.98
1724,56.00,49.01,224.00
2254,635.99,66.86,4172.0944
2057,179.99,54.01,1079.94
869,69.99,54.00,104.985
2051,179.99,54.01,147.5918
1306,68.00,54.01,748.00
1327,46.99,66.86,65.786
763,23.90,54.01,107.55
1135,328.00,54.01,524.80
2512,129.99,66.86,467.964
983,196.90,54.01,216.59
2311,339.00,54.01,1220.40
689,159.00,54.01,1113.00
158,1099.99,54.01,989.991
1288,77.99,49.01,374.352
2019,665.94,66.86,4994.55
598,109.00,49.01,163.50
25,199.90,54.01,399.80
1169,566.00,54.01,4358.20
2123,745.99,54.01,3356.955
2036,94.99,49.01,512.946
1961,279.99,49.01,2099.925
1075,338.00,54.01,676.00
1402,43.81,54.00,122.668
1028,129.00,54.01,1032.00
998,198.00,54.01,1900.80
2483,350.00,54.01,787.50
698,188.00,54.01,376.00
1788,43.00,49.02,344.00
1172,422.00,49.01,2321.00
80,40.55,54.00,212.8875
982,186.90,54.01,299.04
1911,493.00,54.01,2588.25
2423,39.99,49.01,269.9325
50,199.95,54.01,327.918
1955,279.99,49.01,279.99
2482,350.00,54.01,3150.00
2286,635.99,66.86,2289.564
480,279.00,54.01,418.50
78,40.55,54.00,255.465
2427,32.89,49.01,266.409
129,200.00,49.01,540.00
1465,199.00,54.01,597.00
2041,99.99,49.01,737.9262
1562,238.00,54.01,1523.20
870,20.96,48.99,94.32
2097,791.00,54.01,5339.25
2062,199.99,54.01,1311.9344
1901,279.99,49.01,1959.93
1609,259.99,66.86,1247.952
38,299.23,66.86,897.69
2359,299.99,49.01,1079.964
1277,52.13,49.01,500.448
298,309.00,49.01,1668.60
767,15.50,49.03,116.25
257,429.00,54.01,1029.60
1275,52.13,49.01,573.43
1350,12.99,49.03,23.382
1973,279.99,49.01,1147.959
2363,459.99,54.01,1379.97
218,689.00,54.01,4134.00
49,199.95,54.01,1475.631
86,99.99,54.01,89.991
1316,9.99,49.04,111.888
1512,239.00,54.01,478.00
1253,19.99,49.02,87.956
1858,1989.90,54.01,9949.50
1296,25.00,54.00,65.00
2193,229.99,54.01,689.97
1277,52.13,49.01,286.715
229,299.90,49.01,479.84
245,489.00,54.01,1858.20
2016,139.99,49.01,918.3344
393,599.00,54.01,1797.00
29,255.00,66.86,2295.00
1713,70.13,54.01,631.17
1236,188.00,49.01,413.60
692,248.00,66.86,3968.00
344,366.00,49.01,7320.00
591,229.00,49.01,916.00
1750,109.00,66.87,305.20
15,77.68,54.01,509.5808
797,33.90,66.87,474.60
943,41.99,49.01,293.93
1708,70.13,54.01,63.117
2099,257.50,49.01,422.30
1522,380.00,66.86,684.00
1102,343.00,54.01,2229.50
1950,129.99,49.01,350.973
1489,310.00,54.01,2604.00
856,129.00,54.01,1806.00
203,799.00,66.86,6392.00
1334,35.99,54.01,352.702
2102,791.00,54.01,5188.96
1034,290.00,66.86,3393.00
1454,199.00,54.01,1791.00
556,499.00,49.01,7485.00
873,20.96,48.99,94.32
289,529.00,54.01,3385.60
238,569.00,54.01,3983.00
2124,445.00,54.01,2554.30
24,199.90,54.01,1999.00
2458,19.99,49.02,32.7836
1406,14.19,49.04,90.816
1101,568.00,66.86,5168.80
1918,299.99,49.01,299.99
96,67.40,49.02,67.40
165,763.51,49.01,4122.954
991,268.00,66.86,1072.00
386,1299.00,66.86,11691.00
1974,129.99,49.01,746.1426
43,232.00,54.01,1141.44
2073,665.94,66.86,2497.275
683,129.00,54.01,129.00
342,599.00,54.01,2396.00
1061,588.00,66.86,4116.00
2060,94.99,49.01,545.2426
387,699.00,54.01,1048.50
617,459.00,66.86,5508.00
1091,358.00,54.01,1396.20
1175,410.00,49.01,2132.00
52,199.95,54.01,1475.631
2193,229.99,54.01,1508.7344
2051,179.99,54.01,359.98
1102,343.00,54.01,1715.00
81,40.55,54.00,232.757
1997,179.99,54.01,1799.90
2413,36.83,49.00,232.029
1136,480.50,66.86,1249.30
1939,3199.99,66.86,7871.9754
618,299.00,66.86,4036.50
53,296.00,66.86,1554.00
1195,655.00,54.01,5240.00
89,149.99,66.87,134.991
2164,1650.00,66.86,6187.50
1156,1600.00,66.86,7040.00
1,12.99,49.03,53.259
545,459.00,66.86,9180.00
1169,566.00,54.01,2830.00
2305,229.99,54.01,827.964
2505,9.99,49.04,143.856
2093,508.00,49.01,457.20
1053,588.00,66.86,2587.20
375,699.00,54.01,8388.00
1239,158.00,49.01,1738.00
625,999.00,54.01,999.00
543,229.00,49.01,2404.50
971,231.00,66.87,1617.00
549,139.00,49.01,1876.50
356,456.90,54.01,3655.20
290,480.00,49.01,960.00
2461,215.62,66.86,1724.96
1652,179.99,54.01,2339.87
931,55.00,49.01,550.00
713,160.00,54.01,400.00
603,229.00,49.01,458.00
466,279.00,54.01,5022.00
2487,400.00,54.01,1640.00
863,50.99,54.01,713.86
677,79.00,49.01,592.50
2390,635.99,66.86,2607.559
997,196.90,54.01,196.90
1268,49.96,49.01,219.824
2077,99.99,49.01,399.96
2426,39.99,49.01,71.982
465,259.00,54.01,388.50
1606,159.99,54.01,831.948
841,13.90,48.99,125.10
1338,32.99,54.01,237.528
1122,332.00,54.01,3884.40
1212,180.00,49.01,2592.00
921,0.95,49.47,0.95
1694,8.88,54.05,62.16
1266,49.96,49.01,164.868
818,11.50,54.00,184.00
873,20.96,48.99,83.84
1562,238.00,54.01,1332.80
1716,70.13,54.01,392.728
1691,5.39,48.97,19.404
1447,299.00,54.01,2511.60
298,309.00,49.01,2641.95
2310,635.99,66.86,953.985
293,499.00,54.01,1996.00
764,39.90,66.86,179.55
1747,109.00,66.87,305.20
1958,899.00,54.01,5394.00
260,339.00,54.01,2712.00
217,699.00,54.01,5592.00
1338,32.99,54.01,277.116
1954,299.99,49.01,737.9754
1827,2652.00,66.86,7956.00
1319,22.99,54.02,160.93
1192,600.00,54.01,3960.00
2036,94.99,49.01,683.928
1768,34.00,54.00,136.00
2282,119.99,49.02,719.94
1356,35.99,54.01,453.474
1353,26.99,54.02,97.164
775,11.50,54.00,92.00
271,489.00,54.01,1320.30
222,569.00,54.01,2845.00
809,39.90,49.02,299.25
1500,129.00,49.01,825.60
1869,1818.00,54.01,5454.00
537,129.00,49.01,516.00
59,156.00,49.01,140.40
2364,429.99,54.01,705.1836
17,109.95,54.01,360.636
2168,149.00,49.02,782.25
2172,445.00,54.01,3337.50
1493,269.00,54.01,1345.00
1767,34.00,54.00,153.00
2149,163.00,49.01,815.00
863,50.99,54.01,917.82
7,21.57,49.00,86.28
2376,635.99,66.86,5215.118
1712,70.13,54.01,210.39
2203,101.99,49.01,407.96
746,16.50,54.00,24.75
1404,32.99,54.01,415.674
1423,189.00,54.01,1852.20
2447,14.99,49.03,89.94
1083,358.00,54.01,3222.00
718,159.00,54.01,2544.00
166,119.00,54.01,1190.00
228,269.90,49.01,1794.835
1245,168.00,49.01,218.40
745,19.95,54.03,448.875
1829,1818.00,54.01,14907.60
1596,12.66,54.02,88.62
1489,310.00,54.01,2480.00
1424,200.00,54.01,840.00
6,21.57,49.00,106.1244
164,1592.20,66.86,7961.00
1022,184.50,54.01,405.90
1066,312.00,54.01,1560.00
1299,25.00,54.00,110.00
1253,19.99,49.02,95.952
2009,179.99,54.01,737.959
957,231.00,66.87,2702.70
54,296.00,66.86,592.00
1526,238.00,54.01,1428.00
2282,119.99,49.02,479.96
243,409.00,49.01,654.40
354,382.95,49.01,5361.30
1426,589.00,66.86,824.60
283,429.00,54.01,815.10
1489,310.00,54.01,2232.00
1453,258.00,54.01,2322.00
1928,899.00,54.01,3596.00
1868,1989.00,54.01,8950.50
686,149.00,54.01,2682.00
1678,16.89,66.84,59.115
2157,129.90,49.01,519.60
1622,219.00,66.86,1773.90
2327,339.00,54.01,1017.00
2078,94.99,49.01,701.0262
345,699.00,54.01,9786.00
616,499.00,49.01,9980.00
1038,186.90,54.01,2990.40
2488,14.99,49.03,14.99
862,29.95,54.02,404.325
1994,94.99,49.01,389.459
1777,43.00,49.02,240.80
2278,635.99,66.86,2861.955
2148,445.00,54.01,364.90
416,969.00,66.86,7267.50
1694,8.88,54.05,88.80
2140,1650.00,66.86,1485.00
463,619.00,66.86,6190.00
2507,4.74,48.94,39.816
107,132.99,54.01,997.425
1740,28.00,49.00,140.00
1691,5.39,48.97,14.553
283,429.00,54.01,4290.00
1805,32.00,49.03,320.00
284,489.00,54.01,782.40
492,679.00,66.86,679.00
847,15.60,49.03,163.80
844,26.90,49.03,201.75
2007,665.94,66.86,1997.82
2131,163.00,49.01,489.00
1730,77.68,54.01,419.472
1646,159.99,54.01,191.988
54,296.00,66.86,1332.00
210,299.00,49.01,1420.25
1344,16.00,49.00,224.00
2187,129.90,49.01,106.518
1474,208.00,54.01,1996.80
1025,196.90,54.01,945.12
2454,29.99,49.01,179.94
1810,32.00,49.03,28.80
181,129.00,54.01,1161.00
1810,32.00,49.03,86.40
1036,184.50,54.01,1217.70
2498,23.72,49.03,341.568
1238,168.00,49.01,336.00
1271,6.95,49.06,27.80
1937,279.99,49.01,1119.96
1498,300.00,54.01,1080.00
2208,268.50,54.01,880.68
74,37.95,54.01,265.65
881,13.00,49.00,156.00
496,179.00,54.01,1342.50
1493,269.00,54.01,753.20
353,384.90,49.01,5196.15
1821,32.00,49.03,86.40
2315,101.99,49.01,275.373
356,456.90,54.01,3426.75
1447,299.00,54.01,1435.20
806,15.90,48.99,222.60
1066,312.00,54.01,312.00
1053,588.00,66.86,646.80
1453,258.00,54.01,2528.40
1821,32.00,49.03,256.00
1374,16.00,49.00,28.80
1080,646.00,66.86,1033.60
82,40.55,54.00,324.40
2127,129.90,49.01,1039.20
1749,109.00,66.87,152.60
1456,301.00,54.01,3852.80
2419,25.99,49.01,116.955
417,599.00,54.01,2995.00
692,248.00,66.86,3348.00
2026,199.99,54.01,327.9836
1528,302.00,66.86,3865.60
1113,436.20,66.86,2181.00
294,299.00,49.01,269.10
1113,436.20,66.86,1919.28
2184,445.00,54.01,3649.00
1683,4.99,49.09,17.964
1483,269.00,54.01,1506.40
1882,2652.00,66.86,21481.20
655,160.00,54.01,480.00
598,109.00,49.01,1907.50
1258,39.99,49.01,207.948
294,299.00,49.01,1345.50
1933,3199.99,66.86,15999.95
2066,94.99,49.01,71.2425
1489,310.00,54.01,1984.00
2011,99.99,49.01,269.973
768,17.90,48.99,161.10
1950,129.99,49.01,701.946
1428,268.00,54.01,3376.80
1856,999.90,49.01,749.925
1213,170.00,49.01,1904.00
663,248.00,66.86,1240.00
1011,196.90,54.01,866.36
1321,28.99,54.01,278.304
1004,188.00,54.01,1466.40
1286,77.99,49.01,171.578
1733,22.788,49.00,143.5644
1075,338.00,54.01,3515.20
1486,288.00,54.01,2592.00
669,188.00,54.01,1974.00
2075,179.99,54.01,809.955
528,819.00,66.86,9828.00
2134,1650.00,66.86,11550.00
1252,59.99,49.02,383.936
1577,219.00,66.86,1971.00
133,349.95,54.01,944.865
2455,19.99,49.02,35.982
335,869.00,66.86,4127.75
1411,268.00,54.01,428.80
176,126.90,54.01,228.42
1258,39.99,49.01,311.922
1259,39.99,49.01,87.978
1863,1989.90,54.01,1492.425
2373,299.99,49.01,1229.959
47,149.95,49.01,944.685
820,25.50,49.01,306.00
1076,637.00,66.86,3057.60
1953,493.00,54.01,3993.30
1791,43.00,49.02,215.00
1076,637.00,66.86,3185.00
1106,322.00,54.01,708.40
1584,9.99,49.04,49.95
1918,299.99,49.01,899.97
84,99.99,54.01,539.946
1613,109.99,49.01,98.991
2341,29.99,49.01,22.4925
1884,1818.00,54.01,4472.28
1550,280.00,54.01,4480.00
633,2295.00,66.86,9180.00
199,569.00,54.01,1536.30
970,198.00,54.01,2178.00
1005,268.00,66.86,2653.20
989,165.00,54.01,330.00
1012,198.00,54.01,772.20
2125,163.00,49.01,400.98
733,158.00,54.01,948.00
847,15.60,49.03,78.00
1211,850.00,54.01,4420.00
2144,149.00,49.02,134.10
1330,22.99,54.02,82.764
269,409.00,49.01,736.20
2282,119.99,49.02,359.97
334,999.00,66.86,6643.35
1697,5.39,48.97,3.773
2470,30.99,49.01,101.6472
834,22.90,48.99,412.20
858,29.95,54.02,179.70
1729,77.68,54.01,388.40
2185,163.00,49.01,122.25
1549,389.00,66.86,2334.00
1790,43.00,49.02,116.10
692,248.00,66.86,3472.00
139,499.99,54.01,3199.936
2215,339.00,54.01,678.00
1691,5.39,48.97,48.51
1138,391.90,54.01,3448.72
1164,180.00,49.01,180.00
2169,129.90,49.01,909.30
696,190.00,54.01,1425.00
267,329.00,49.01,1974.00
2131,163.00,49.01,122.25
1691,5.39,48.97,32.34
1284,24.99,49.01,219.912
2109,257.50,49.01,1266.90
975,165.00,54.01,165.00
656,158.00,54.01,711.00
912,95.90,54.01,1294.65
32,255.00,66.86,2040.00
1345,22.00,54.00,198.00
2260,79.95,49.01,65.559
413,599.00,54.01,2396.00
253,299.00,49.01,2421.90
718,159.00,54.01,1113.00
583,251.00,66.86,3765.00
1974,129.99,49.01,259.98
479,259.00,54.01,3496.50
